
512,0
2,0
514,0
4,0
516,0
6,0
518,0
8,0
520,0
10,0
522,0
12,0
524,0
14,0
526,0
16,0
528,0
18,0
530,0
20,0
532,0
22,0
534,0
24,0
536,0
26,0
538,0
28,0
540,0
30,0
542,0
32,0
544,0
34,0
546,0
36,0
548,0
38,0
550,0
40,0
552,0
42,0
554,0
44,0
556,0
46,0
558,0
48,0
560,0
50,0
562,0
52,0
564,0
54,0
566,0
56,0
568,0
58,0
570,0
60,0
572,0
62,0
574,0
64,0
576,0
66,0
578,0
68,0
580,0
70,0
582,0
72,0
584,0
74,0
586,0
76,0
588,0
78,0
590,0
80,0
592,0
82,0
594,0
84,0
596,0
86,0
598,0
88,0
90,0
92,0
94,0
96,0
98,0
100,0
102,0
104,0
106,0
108,0
110,0
112,0
114,0
116,0
118,0
120,0
122,0
124,0
126,0
128,0
130,0
132,0
134,0
136,0
138,0
140,0
142,0
144,0
146,0
148,0
150,0
152,0
154,0
156,0
158,0
160,0
162,0
164,0
166,0
168,0
170,0
172,0
174,0
176,0
178,0
180,0
182,0
184,0
186,0
188,0
190,0
193,0
195,0
197,0
199,0
201,0
203,0
205,0
207,0
209,0
211,0
213,0
215,0
217,0
219,0
221,0
223,0
225,0
227,0
229,0
231,0
233,0
235,0
237,0
239,0
241,0
243,0
245,0
247,0
249,0
251,0
253,0
255,0
257,0
259,0
261,0
263,0
265,0
267,0
269,0
271,0
273,0
275,0
277,0
279,0
281,0
283,0
285,0
287,0
289,0
291,0
293,0
295,0
297,0
299,0
301,0
303,0
305,0
307,0
309,0
311,0
313,0
315,0
317,0
319,0
321,0
323,0
325,0
327,0
329,0
331,0
333,0
335,0
337,0
339,0
341,0
343,0
345,0
347,0
349,0
351,0
353,0
355,0
357,0
359,0
361,0
363,0
365,0
367,0
369,0
371,0
373,0
375,0
377,0
379,0
381,0
383,0
385,0
387,0
389,0
391,0
393,0
395,0
397,0
400,0
402,0
404,0
406,0
408,0
410,0
412,0
414,0
416,0
418,0
420,0
422,0
424,0
426,0
428,0
430,0
432,0
434,0
436,0
438,0
440,0
442,0
444,0
446,0
448,0
450,0
452,0
454,0
456,0
458,0
460,0
462,0
464,0
466,0
468,0
470,0
472,0
474,0
476,0
478,0
480,0
482,0
484,0
486,0
488,0
490,0
492,0
494,0
496,0
498,0
500,0
502,0
504,0
506,0
508,0
510,0
